product,date,unit,min_price,max_price,avg_price
lemon,2022-03-07,Kg,50.0,60.0,55.0
pear(chinese),2022-03-07,Kg,220.0,250.0,235.0
papaya(nepali),2022-03-07,Kg,50.0,60.0,55.0
papaya(indian),2022-03-07,Kg,90.0,100.0,95.0
guava,2022-03-07,Kg,100.0,120.0,110.0
mombin,2022-03-07,Kg,230.0,240.0,235.0
sugarcane,2022-03-07,1 Pc,100.0,110.0,105.0
kinnow,2022-03-07,Kg,110.0,120.0,115.0
strawberry,2022-03-07,Kg,500.0,600.0,550.0
kiwi,2022-03-07,Kg,500.0,600.0,550.0
avocado,2022-03-07,Kg,400.0,500.0,450.0
amla,2022-03-07,Kg,80.0,90.0,85.0
ginger,2022-03-07,Kg,40.0,50.0,45.0
chilli dry,2022-03-07,Kg,380.0,400.0,390.0
chilli green,2022-03-07,Kg,200.0,220.0,210.0
chilli green(bullet),2022-03-07,KG,200.0,220.0,210.0
chilli green(machhe),2022-03-07,KG,90.0,100.0,95.0
chilli green(akbare),2022-03-07,KG,400.0,450.0,425.0
capsicum,2022-03-07,Kg,130.0,140.0,135.0
garlic green,2022-03-07,Kg,40.0,50.0,45.0
coriander green,2022-03-07,Kg,40.0,50.0,45.0
garlic dry chinese,2022-03-07,Kg,180.0,200.0,190.0
garlic dry nepali,2022-03-07,Kg,140.0,150.0,145.0
clive dry,2022-03-07,Kg,320.0,350.0,335.0
clive green,2022-03-07,Kg,70.0,80.0,75.0
fish fresh(rahu),2022-03-07,KG,300.0,320.0,310.0
fish fresh(bachuwa),2022-03-07,KG,260.0,270.0,265.0
fish fresh(chhadi),2022-03-07,KG,320.0,350.0,335.0
fish fresh(mungari),2022-03-07,KG,250.0,260.0,255.0
tomato big(nepali),2022-03-08,Kg,50.0,60.0,55.0
tomato big(indian),2022-03-08,Kg,50.0,60.0,55.0
tomato small(local),2022-03-08,Kg,20.0,30.0,25.0
tomato small(indian),2022-03-08,KG,35.0,40.0,37.5
tomato small(terai),2022-03-08,KG,35.0,40.0,37.5
potato red,2022-03-08,Kg,25.0,27.0,26.0
potato red(indian),2022-03-08,KG,22.0,25.0,23.5
potato white,2022-03-08,Kg,18.0,20.0,19.0
onion dry (indian),2022-03-08,Kg,50.0,52.0,51.0
carrot(local),2022-03-08,Kg,20.0,30.0,25.0
carrot(terai),2022-03-08,Kg,15.0,20.0,17.5
cabbage(local),2022-03-08,Kg,20.0,30.0,25.0
cabbage(terai),2022-03-08,Kg,20.0,30.0,25.0
cabbage,2022-03-08,Kg,20.0,30.0,25.0
cauli local,2022-03-08,Kg,20.0,30.0,25.0
cauli local(jyapu),2022-03-08,Kg,30.0,40.0,35.0
cauli terai,2022-03-08,Kg,20.0,30.0,25.0
raddish red,2022-03-08,Kg,40.0,50.0,45.0
raddish white(local),2022-03-08,Kg,10.0,15.0,12.5
raddish white(hybrid),2022-03-08,Kg,15.0,20.0,17.5
brinjal long,2022-03-08,Kg,70.0,80.0,75.0
brinjal round,2022-03-08,Kg,70.0,80.0,75.0
green peas,2022-03-08,Kg,40.0,50.0,45.0
french bean(local),2022-03-08,Kg,70.0,80.0,75.0
french bean(hybrid),2022-03-08,Kg,70.0,80.0,75.0
french bean(rajma),2022-03-08,Kg,70.0,80.0,75.0
sword bean,2022-03-08,Kg,100.0,120.0,110.0
bitter gourd,2022-03-08,Kg,160.0,180.0,170.0
bottle gourd,2022-03-08,Kg,50.0,60.0,55.0
pointed gourd(terai),2022-03-08,Kg,220.0,230.0,225.0
pumpkin,2022-03-08,Kg,35.0,40.0,37.5
squash(long),2022-03-08,Kg,25.0,30.0,27.5
squash(round),2022-03-08,Kg,20.0,30.0,25.0
turnip,2022-03-08,Kg,30.0,40.0,35.0
okara,2022-03-08,Kg,110.0,120.0,115.0
sweet potato,2022-03-08,Kg,70.0,80.0,75.0
barela,2022-03-08,Kg,40.0,50.0,45.0
arum,2022-03-08,Kg,40.0,50.0,45.0
christophine,2022-03-08,Kg,30.0,40.0,35.0
brd leaf mustard,2022-03-08,Kg,10.0,20.0,15.0
spinach leaf,2022-03-08,Kg,40.0,50.0,45.0
cress leaf,2022-03-08,Kg,40.0,50.0,45.0
mustard leaf,2022-03-08,Kg,30.0,40.0,35.0
fenugreek leaf,2022-03-08,Kg,40.0,50.0,45.0
onion green,2022-03-08,Kg,30.0,40.0,35.0
bakula,2022-03-08,Kg,40.0,50.0,45.0
yam,2022-03-08,Kg,50.0,60.0,55.0
mushroom(kanya),2022-03-08,Kg,120.0,150.0,135.0
mushroom(button),2022-03-08,KG,280.0,320.0,300.0
asparagus,2022-03-08,Kg,800.0,1000.0,900.0
brocauli,2022-03-08,Kg,35.0,45.0,40.0
sugarbeet,2022-03-08,Kg,70.0,80.0,75.0
drumstick,2022-03-08,Kg,160.0,180.0,170.0
red cabbbage,2022-03-08,Kg,50.0,80.0,65.0
lettuce,2022-03-08,Kg,60.0,70.0,65.0
knolkhol,2022-03-08,Kg,70.0,80.0,75.0
celery,2022-03-08,Kg,100.0,120.0,110.0
parseley,2022-03-08,Kg,120.0,150.0,135.0
fennel leaf,2022-03-08,Kg,40.0,50.0,45.0
mint,2022-03-08,Kg,400.0,500.0,450.0
turnip a,2022-03-08,Kg,50.0,60.0,55.0
tamarind,2022-03-08,Kg,150.0,160.0,155.0
bamboo shoot,2022-03-08,Kg,90.0,100.0,95.0
tofu,2022-03-08,Kg,80.0,90.0,85.0
gundruk,2022-03-08,Kg,200.0,250.0,225.0
apple(jholey),2022-03-08,Kg,180.0,200.0,190.0
apple(fuji),2022-03-08,KG,250.0,280.0,265.0
banana,2022-03-08,Doz,120.0,130.0,125.0
lime,2022-03-08,Kg,180.0,200.0,190.0
pomegranate,2022-03-08,Kg,250.0,300.0,275.0
grapes(green),2022-03-08,Kg,120.0,150.0,135.0
grapes(black),2022-03-08,Kg,200.0,220.0,210.0
orange(indian),2022-03-08,Kg,140.0,150.0,145.0
water melon(green),2022-03-08,Kg,50.0,70.0,60.0
sweet orange,2022-03-08,Kg,140.0,150.0,145.0
mandarin,2022-03-08,Kg,200.0,250.0,225.0
pineapple,2022-03-08,1 Pc,140.0,150.0,145.0
cucumber(local),2022-03-08,Kg,110.0,130.0,120.0
cucumber(hybrid),2022-03-08,KG,40.0,50.0,45.0
jack fruit,2022-03-08,Kg,90.0,100.0,95.0
lemon,2022-03-08,Kg,50.0,60.0,55.0
pear(chinese),2022-03-08,Kg,220.0,250.0,235.0
papaya(nepali),2022-03-08,Kg,50.0,60.0,55.0
papaya(indian),2022-03-08,Kg,70.0,90.0,80.0
guava,2022-03-08,Kg,100.0,120.0,110.0
mombin,2022-03-08,Kg,200.0,220.0,210.0
sugarcane,2022-03-08,1 Pc,100.0,120.0,110.0
kinnow,2022-03-08,Kg,120.0,140.0,130.0
strawberry,2022-03-08,Kg,500.0,600.0,550.0
kiwi,2022-03-08,Kg,450.0,500.0,475.0
avocado,2022-03-08,Kg,450.0,500.0,475.0
amla,2022-03-08,Kg,80.0,90.0,85.0
ginger,2022-03-08,Kg,40.0,50.0,45.0
chilli dry,2022-03-08,Kg,380.0,400.0,390.0
chilli green,2022-03-08,Kg,190.0,200.0,195.0
chilli green(bullet),2022-03-08,KG,180.0,200.0,190.0
chilli green(machhe),2022-03-08,KG,90.0,100.0,95.0
chilli green(akbare),2022-03-08,KG,350.0,400.0,375.0
capsicum,2022-03-08,Kg,80.0,100.0,90.0
garlic green,2022-03-08,Kg,40.0,50.0,45.0
coriander green,2022-03-08,Kg,30.0,50.0,40.0
garlic dry chinese,2022-03-08,Kg,170.0,180.0,175.0
garlic dry nepali,2022-03-08,Kg,140.0,150.0,145.0
clive dry,2022-03-08,Kg,320.0,350.0,335.0
clive green,2022-03-08,Kg,70.0,80.0,75.0
fish fresh(rahu),2022-03-08,KG,300.0,320.0,310.0
fish fresh(bachuwa),2022-03-08,KG,260.0,280.0,270.0
fish fresh(chhadi),2022-03-08,KG,280.0,320.0,300.0
fish fresh(mungari),2022-03-08,KG,260.0,270.0,265.0
tomato big(nepali),2022-03-09,Kg,50.0,60.0,55.0
tomato big(indian),2022-03-09,Kg,50.0,60.0,55.0
tomato small(local),2022-03-09,Kg,20.0,30.0,25.0
tomato small(indian),2022-03-09,KG,30.0,35.0,32.5
tomato small(terai),2022-03-09,KG,35.0,45.0,40.0
potato red,2022-03-09,Kg,25.0,27.0,26.0
potato red(indian),2022-03-09,KG,22.0,25.0,23.5
potato white,2022-03-09,Kg,18.0,20.0,19.0
onion dry (indian),2022-03-09,Kg,50.0,52.0,51.0
carrot(local),2022-03-09,Kg,20.0,25.0,22.5
carrot(terai),2022-03-09,Kg,15.0,20.0,17.5
cabbage(local),2022-03-09,Kg,20.0,30.0,25.0
cabbage(terai),2022-03-09,Kg,20.0,30.0,25.0
cabbage,2022-03-09,Kg,20.0,30.0,25.0
cauli local,2022-03-09,Kg,20.0,30.0,25.0
cauli local(jyapu),2022-03-09,Kg,30.0,40.0,35.0
cauli terai,2022-03-09,Kg,20.0,30.0,25.0
raddish red,2022-03-09,Kg,40.0,50.0,45.0
raddish white(local),2022-03-09,Kg,10.0,15.0,12.5
raddish white(hybrid),2022-03-09,Kg,15.0,20.0,17.5
brinjal long,2022-03-09,Kg,60.0,70.0,65.0
brinjal round,2022-03-09,Kg,70.0,80.0,75.0
green peas,2022-03-09,Kg,40.0,50.0,45.0
french bean(local),2022-03-09,Kg,70.0,80.0,75.0
french bean(hybrid),2022-03-09,Kg,70.0,80.0,75.0
french bean(rajma),2022-03-09,Kg,60.0,70.0,65.0
sword bean,2022-03-09,Kg,100.0,110.0,105.0
bitter gourd,2022-03-09,Kg,160.0,180.0,170.0
bottle gourd,2022-03-09,Kg,40.0,50.0,45.0
pointed gourd(terai),2022-03-09,Kg,230.0,240.0,235.0
pumpkin,2022-03-09,Kg,35.0,40.0,37.5
squash(long),2022-03-09,Kg,25.0,35.0,30.0
squash(round),2022-03-09,Kg,20.0,30.0,25.0
turnip,2022-03-09,Kg,30.0,40.0,35.0
okara,2022-03-09,Kg,100.0,120.0,110.0
sweet potato,2022-03-09,Kg,70.0,80.0,75.0
barela,2022-03-09,Kg,50.0,60.0,55.0
arum,2022-03-09,Kg,40.0,50.0,45.0
christophine,2022-03-09,Kg,35.0,40.0,37.5
brd leaf mustard,2022-03-09,Kg,10.0,20.0,15.0
spinach leaf,2022-03-09,Kg,40.0,50.0,45.0
cress leaf,2022-03-09,Kg,40.0,50.0,45.0
mustard leaf,2022-03-09,Kg,30.0,40.0,35.0
fenugreek leaf,2022-03-09,Kg,40.0,50.0,45.0
onion green,2022-03-09,Kg,20.0,30.0,25.0
bakula,2022-03-09,Kg,50.0,60.0,55.0
yam,2022-03-09,Kg,50.0,60.0,55.0
mushroom(kanya),2022-03-09,Kg,100.0,130.0,115.0
mushroom(button),2022-03-09,KG,280.0,320.0,300.0
asparagus,2022-03-09,Kg,800.0,1000.0,900.0
neuro,2022-03-09,Kg,90.0,100.0,95.0
brocauli,2022-03-09,Kg,30.0,40.0,35.0
sugarbeet,2022-03-09,Kg,70.0,80.0,75.0
red cabbbage,2022-03-09,Kg,80.0,100.0,90.0
lettuce,2022-03-09,Kg,70.0,80.0,75.0
knolkhol,2022-03-09,Kg,70.0,80.0,75.0
celery,2022-03-09,Kg,100.0,120.0,110.0
parseley,2022-03-09,Kg,120.0,150.0,135.0
fennel leaf,2022-03-09,Kg,40.0,50.0,45.0
mint,2022-03-09,Kg,400.0,500.0,450.0
turnip a,2022-03-09,Kg,50.0,60.0,55.0
tamarind,2022-03-09,Kg,150.0,160.0,155.0
bamboo shoot,2022-03-09,Kg,90.0,100.0,95.0
tofu,2022-03-09,Kg,80.0,90.0,85.0
gundruk,2022-03-09,Kg,200.0,250.0,225.0
apple(jholey),2022-03-09,Kg,180.0,200.0,190.0
apple(fuji),2022-03-09,KG,250.0,300.0,275.0
banana,2022-03-09,Doz,120.0,130.0,125.0
lime,2022-03-09,Kg,180.0,200.0,190.0
pomegranate,2022-03-09,Kg,250.0,300.0,275.0
grapes(green),2022-03-09,Kg,100.0,120.0,110.0
grapes(black),2022-03-09,Kg,180.0,200.0,190.0
orange(indian),2022-03-09,Kg,140.0,150.0,145.0
water melon(green),2022-03-09,Kg,60.0,70.0,65.0
sweet orange,2022-03-09,Kg,140.0,150.0,145.0
mandarin,2022-03-09,Kg,200.0,250.0,225.0
pineapple,2022-03-09,1 Pc,140.0,150.0,145.0
cucumber(local),2022-03-09,Kg,100.0,120.0,110.0
cucumber(hybrid),2022-03-09,KG,40.0,50.0,45.0
jack fruit,2022-03-09,Kg,90.0,100.0,95.0
lemon,2022-03-09,Kg,50.0,60.0,55.0
pear(chinese),2022-03-09,Kg,220.0,250.0,235.0
papaya(nepali),2022-03-09,Kg,50.0,60.0,55.0
papaya(indian),2022-03-09,Kg,80.0,90.0,85.0
guava,2022-03-09,Kg,100.0,120.0,110.0
mombin,2022-03-09,Kg,200.0,250.0,225.0
sugarcane,2022-03-09,1 Pc,100.0,120.0,110.0
kinnow,2022-03-09,Kg,120.0,140.0,130.0
strawberry,2022-03-09,Kg,500.0,600.0,550.0
kiwi,2022-03-09,Kg,500.0,600.0,550.0
avocado,2022-03-09,Kg,400.0,500.0,450.0
amla,2022-03-09,Kg,80.0,90.0,85.0
ginger,2022-03-09,Kg,40.0,50.0,45.0
chilli dry,2022-03-09,Kg,350.0,400.0,375.0
chilli green,2022-03-09,Kg,190.0,200.0,195.0
chilli green(bullet),2022-03-09,KG,190.0,200.0,195.0
chilli green(machhe),2022-03-09,KG,80.0,90.0,85.0
chilli green(akbare),2022-03-09,KG,350.0,400.0,375.0
capsicum,2022-03-09,Kg,90.0,100.0,95.0
garlic green,2022-03-09,Kg,50.0,60.0,55.0
coriander green,2022-03-09,Kg,40.0,60.0,50.0
garlic dry chinese,2022-03-09,Kg,170.0,180.0,175.0
garlic dry nepali,2022-03-09,Kg,120.0,140.0,130.0
clive dry,2022-03-09,Kg,320.0,350.0,335.0
clive green,2022-03-09,Kg,70.0,80.0,75.0
fish fresh(rahu),2022-03-09,KG,300.0,320.0,310.0
fish fresh(bachuwa),2022-03-09,KG,260.0,270.0,265.0
fish fresh(chhadi),2022-03-09,KG,250.0,300.0,275.0
fish fresh(mungari),2022-03-09,KG,250.0,260.0,255.0
tomato big(nepali),2022-03-10,Kg,50.0,60.0,55.0
tomato big(indian),2022-03-10,Kg,40.0,50.0,45.0
tomato small(local),2022-03-10,Kg,20.0,30.0,25.0
tomato small(indian),2022-03-10,KG,30.0,40.0,35.0
tomato small(terai),2022-03-10,KG,40.0,45.0,42.5
potato red,2022-03-10,Kg,25.0,27.0,26.0
potato red(indian),2022-03-10,KG,25.0,27.0,26.0
onion dry (indian),2022-03-10,Kg,48.0,50.0,49.0
carrot(local),2022-03-10,Kg,20.0,25.0,22.5
carrot(terai),2022-03-10,Kg,15.0,20.0,17.5
cabbage(local),2022-03-10,Kg,20.0,30.0,25.0
cabbage(terai),2022-03-10,Kg,20.0,30.0,25.0
cabbage,2022-03-10,Kg,20.0,30.0,25.0
cauli local,2022-03-10,Kg,20.0,25.0,22.5
cauli local(jyapu),2022-03-10,Kg,30.0,35.0,32.5
cauli terai,2022-03-10,Kg,20.0,25.0,22.5
raddish red,2022-03-10,Kg,40.0,50.0,45.0
raddish white(local),2022-03-10,Kg,15.0,20.0,17.5
raddish white(hybrid),2022-03-10,Kg,20.0,25.0,22.5
brinjal long,2022-03-10,Kg,60.0,70.0,65.0
brinjal round,2022-03-10,Kg,70.0,80.0,75.0
green peas,2022-03-10,Kg,50.0,60.0,55.0
french bean(local),2022-03-10,Kg,80.0,90.0,85.0
french bean(hybrid),2022-03-10,Kg,80.0,90.0,85.0
french bean(rajma),2022-03-10,Kg,80.0,90.0,85.0
sword bean,2022-03-10,Kg,100.0,120.0,110.0
bitter gourd,2022-03-10,Kg,180.0,200.0,190.0
bottle gourd,2022-03-10,Kg,50.0,60.0,55.0
pumpkin,2022-03-10,Kg,35.0,40.0,37.5
squash(long),2022-03-10,Kg,20.0,30.0,25.0
squash(round),2022-03-10,Kg,20.0,30.0,25.0
turnip,2022-03-10,Kg,30.0,40.0,35.0
okara,2022-03-10,Kg,100.0,120.0,110.0
sweet potato,2022-03-10,Kg,70.0,80.0,75.0
barela,2022-03-10,Kg,50.0,60.0,55.0
arum,2022-03-10,Kg,40.0,50.0,45.0
christophine,2022-03-10,Kg,30.0,40.0,35.0
brd leaf mustard,2022-03-10,Kg,15.0,20.0,17.5
spinach leaf,2022-03-10,Kg,40.0,50.0,45.0
cress leaf,2022-03-10,Kg,40.0,50.0,45.0
mustard leaf,2022-03-10,Kg,25.0,30.0,27.5
fenugreek leaf,2022-03-10,Kg,40.0,50.0,45.0
onion green,2022-03-10,Kg,20.0,30.0,25.0
bakula,2022-03-10,Kg,50.0,60.0,55.0
yam,2022-03-10,Kg,50.0,60.0,55.0
mushroom(kanya),2022-03-10,Kg,150.0,200.0,175.0
mushroom(button),2022-03-10,KG,280.0,320.0,300.0
asparagus,2022-03-10,Kg,800.0,900.0,850.0
neuro,2022-03-10,Kg,90.0,100.0,95.0
brocauli,2022-03-10,Kg,30.0,40.0,35.0
sugarbeet,2022-03-10,Kg,70.0,80.0,75.0
drumstick,2022-03-10,Kg,200.0,250.0,225.0
red cabbbage,2022-03-10,Kg,80.0,100.0,90.0
lettuce,2022-03-10,Kg,70.0,80.0,75.0
celery,2022-03-10,Kg,100.0,120.0,110.0
parseley,2022-03-10,Kg,120.0,150.0,135.0
fennel leaf,2022-03-10,Kg,40.0,50.0,45.0
mint,2022-03-10,Kg,400.0,500.0,450.0
turnip a,2022-03-10,Kg,50.0,60.0,55.0
tamarind,2022-03-10,Kg,150.0,160.0,155.0
bamboo shoot,2022-03-10,Kg,90.0,100.0,95.0
tofu,2022-03-10,Kg,80.0,90.0,85.0
gundruk,2022-03-10,Kg,200.0,250.0,225.0
apple(jholey),2022-03-10,Kg,180.0,200.0,190.0
apple(fuji),2022-03-10,KG,250.0,280.0,265.0
banana,2022-03-10,Doz,120.0,130.0,125.0
lime,2022-03-10,Kg,180.0,200.0,190.0
pomegranate,2022-03-10,Kg,250.0,300.0,275.0
grapes(green),2022-03-10,Kg,120.0,150.0,135.0
grapes(black),2022-03-10,Kg,180.0,200.0,190.0
orange(indian),2022-03-10,Kg,140.0,150.0,145.0
water melon(green),2022-03-10,Kg,50.0,60.0,55.0
sweet orange,2022-03-10,Kg,140.0,150.0,145.0
mandarin,2022-03-10,Kg,200.0,250.0,225.0
pineapple,2022-03-10,1 Pc,140.0,150.0,145.0
cucumber(local),2022-03-10,Kg,100.0,120.0,110.0
cucumber(hybrid),2022-03-10,KG,30.0,40.0,35.0
jack fruit,2022-03-10,Kg,90.0,100.0,95.0
lemon,2022-03-10,Kg,50.0,60.0,55.0
pear(chinese),2022-03-10,Kg,220.0,250.0,235.0
papaya(nepali),2022-03-10,Kg,50.0,60.0,55.0
papaya(indian),2022-03-10,Kg,80.0,90.0,85.0
guava,2022-03-10,Kg,120.0,130.0,125.0
mombin,2022-03-10,Kg,200.0,250.0,225.0
sugarcane,2022-03-10,1 Pc,100.0,120.0,110.0
kinnow,2022-03-10,Kg,120.0,140.0,130.0
strawberry,2022-03-10,Kg,500.0,600.0,550.0
kiwi,2022-03-10,Kg,500.0,600.0,550.0
avocado,2022-03-10,Kg,400.0,500.0,450.0
amla,2022-03-10,Kg,80.0,90.0,85.0
ginger,2022-03-10,Kg,40.0,50.0,45.0
chilli dry,2022-03-10,Kg,370.0,380.0,375.0
chilli green,2022-03-10,Kg,180.0,200.0,190.0
chilli green(bullet),2022-03-10,KG,180.0,200.0,190.0
chilli green(machhe),2022-03-10,KG,80.0,100.0,90.0
capsicum,2022-03-10,Kg,90.0,100.0,95.0
garlic green,2022-03-10,Kg,50.0,60.0,55.0
coriander green,2022-03-10,Kg,40.0,50.0,45.0
garlic dry chinese,2022-03-10,Kg,170.0,180.0,175.0
garlic dry nepali,2022-03-10,Kg,120.0,140.0,130.0
clive dry,2022-03-10,Kg,320.0,350.0,335.0
clive green,2022-03-10,Kg,70.0,80.0,75.0
fish fresh(rahu),2022-03-10,KG,300.0,320.0,310.0
fish fresh(bachuwa),2022-03-10,KG,260.0,270.0,265.0
fish fresh(chhadi),2022-03-10,KG,240.0,260.0,250.0
fish fresh(mungari),2022-03-10,KG,250.0,270.0,260.0
tomato big(nepali),2022-03-11,Kg,40.0,50.0,45.0
tomato big(indian),2022-03-11,Kg,50.0,60.0,55.0
tomato small(local),2022-03-11,Kg,20.0,30.0,25.0
tomato small(indian),2022-03-11,KG,30.0,40.0,35.0
tomato small(terai),2022-03-11,KG,35.0,45.0,40.0
potato red,2022-03-11,Kg,24.0,26.0,25.0
potato red(indian),2022-03-11,KG,25.0,27.0,26.0
onion dry (indian),2022-03-11,Kg,48.0,51.0,49.5
carrot(local),2022-03-11,Kg,20.0,25.0,22.5
carrot(terai),2022-03-11,Kg,15.0,20.0,17.5
cabbage(local),2022-03-11,Kg,20.0,25.0,22.5
cabbage(terai),2022-03-11,Kg,20.0,25.0,22.5
cabbage,2022-03-11,Kg,20.0,25.0,22.5
cauli local,2022-03-11,Kg,20.0,30.0,25.0
cauli local(jyapu),2022-03-11,Kg,30.0,40.0,35.0
cauli terai,2022-03-11,Kg,15.0,20.0,17.5
raddish red,2022-03-11,Kg,40.0,50.0,45.0
raddish white(local),2022-03-11,Kg,15.0,20.0,17.5
raddish white(hybrid),2022-03-11,Kg,20.0,30.0,25.0
brinjal long,2022-03-11,Kg,50.0,60.0,55.0
brinjal round,2022-03-11,Kg,60.0,70.0,65.0
green peas,2022-03-11,Kg,40.0,50.0,45.0
french bean(local),2022-03-11,Kg,70.0,80.0,75.0
french bean(hybrid),2022-03-11,Kg,70.0,80.0,75.0
french bean(rajma),2022-03-11,Kg,70.0,80.0,75.0
sword bean,2022-03-11,Kg,100.0,110.0,105.0
bitter gourd,2022-03-11,Kg,140.0,160.0,150.0
bottle gourd,2022-03-11,Kg,50.0,60.0,55.0
pumpkin,2022-03-11,Kg,35.0,40.0,37.5
squash(long),2022-03-11,Kg,20.0,30.0,25.0
squash(round),2022-03-11,Kg,20.0,30.0,25.0
turnip,2022-03-11,Kg,30.0,40.0,35.0
okara,2022-03-11,Kg,120.0,130.0,125.0
sweet potato,2022-03-11,Kg,70.0,80.0,75.0
barela,2022-03-11,Kg,50.0,60.0,55.0
arum,2022-03-11,Kg,40.0,50.0,45.0
christophine,2022-03-11,Kg,40.0,50.0,45.0
brd leaf mustard,2022-03-11,Kg,15.0,20.0,17.5
spinach leaf,2022-03-11,Kg,50.0,60.0,55.0
cress leaf,2022-03-11,Kg,50.0,60.0,55.0
mustard leaf,2022-03-11,Kg,20.0,30.0,25.0
fenugreek leaf,2022-03-11,Kg,50.0,60.0,55.0
onion green,2022-03-11,Kg,20.0,30.0,25.0
bakula,2022-03-11,Kg,40.0,50.0,45.0
yam,2022-03-11,Kg,50.0,60.0,55.0
mushroom(kanya),2022-03-11,Kg,140.0,180.0,160.0
mushroom(button),2022-03-11,KG,280.0,320.0,300.0
asparagus,2022-03-11,Kg,700.0,800.0,750.0
neuro,2022-03-11,Kg,90.0,100.0,95.0
brocauli,2022-03-11,Kg,30.0,40.0,35.0
sugarbeet,2022-03-11,Kg,70.0,80.0,75.0
drumstick,2022-03-11,Kg,200.0,250.0,225.0
red cabbbage,2022-03-11,Kg,80.0,100.0,90.0
lettuce,2022-03-11,Kg,70.0,80.0,75.0
celery,2022-03-11,Kg,100.0,120.0,110.0
parseley,2022-03-11,Kg,120.0,150.0,135.0
fennel leaf,2022-03-11,Kg,50.0,60.0,55.0
mint,2022-03-11,Kg,400.0,500.0,450.0
turnip a,2022-03-11,Kg,50.0,60.0,55.0
tamarind,2022-03-11,Kg,150.0,160.0,155.0
bamboo shoot,2022-03-11,Kg,90.0,100.0,95.0
tofu,2022-03-11,Kg,80.0,90.0,85.0
gundruk,2022-03-11,Kg,200.0,250.0,225.0
apple(jholey),2022-03-11,Kg,180.0,200.0,190.0
apple(fuji),2022-03-11,KG,250.0,300.0,275.0
banana,2022-03-11,Doz,120.0,130.0,125.0
lime,2022-03-11,Kg,180.0,200.0,190.0
pomegranate,2022-03-11,Kg,250.0,300.0,275.0
grapes(green),2022-03-11,Kg,100.0,120.0,110.0
grapes(black),2022-03-11,Kg,180.0,200.0,190.0
orange(indian),2022-03-11,Kg,140.0,160.0,150.0
water melon(green),2022-03-11,Kg,50.0,70.0,60.0
sweet orange,2022-03-11,Kg,140.0,150.0,145.0
mandarin,2022-03-11,Kg,200.0,250.0,225.0
pineapple,2022-03-11,1 Pc,140.0,150.0,145.0
cucumber(local),2022-03-11,Kg,100.0,120.0,110.0
cucumber(hybrid),2022-03-11,KG,30.0,40.0,35.0
jack fruit,2022-03-11,Kg,80.0,90.0,85.0
lemon,2022-03-11,Kg,50.0,60.0,55.0
pear(chinese),2022-03-11,Kg,220.0,250.0,235.0
papaya(nepali),2022-03-11,Kg,50.0,60.0,55.0
papaya(indian),2022-03-11,Kg,80.0,90.0,85.0
guava,2022-03-11,Kg,120.0,140.0,130.0
mombin,2022-03-11,Kg,200.0,250.0,225.0
sugarcane,2022-03-11,1 Pc,100.0,120.0,110.0
kinnow,2022-03-11,Kg,120.0,140.0,130.0
strawberry,2022-03-11,Kg,500.0,600.0,550.0
kiwi,2022-03-11,Kg,450.0,500.0,475.0
avocado,2022-03-11,Kg,400.0,500.0,450.0
amla,2022-03-11,Kg,90.0,100.0,95.0
ginger,2022-03-11,Kg,30.0,40.0,35.0
chilli dry,2022-03-11,Kg,370.0,380.0,375.0
chilli green,2022-03-11,Kg,160.0,180.0,170.0
chilli green(bullet),2022-03-11,KG,160.0,170.0,165.0
chilli green(machhe),2022-03-11,KG,90.0,100.0,95.0
chilli green(akbare),2022-03-11,KG,350.0,400.0,375.0
capsicum,2022-03-11,Kg,70.0,80.0,75.0
garlic green,2022-03-11,Kg,40.0,50.0,45.0
coriander green,2022-03-11,Kg,50.0,60.0,55.0
garlic dry chinese,2022-03-11,Kg,160.0,170.0,165.0
garlic dry nepali,2022-03-11,Kg,120.0,130.0,125.0
clive dry,2022-03-11,Kg,320.0,350.0,335.0
clive green,2022-03-11,Kg,80.0,90.0,85.0
fish fresh(rahu),2022-03-11,KG,300.0,320.0,310.0
fish fresh(bachuwa),2022-03-11,KG,260.0,270.0,265.0
fish fresh(chhadi),2022-03-11,KG,250.0,280.0,265.0
fish fresh(mungari),2022-03-11,KG,250.0,260.0,255.0
tomato big(nepali),2022-03-12,Kg,40.0,50.0,45.0
tomato big(indian),2022-03-12,Kg,50.0,60.0,55.0
tomato small(local),2022-03-12,Kg,20.0,30.0,25.0
tomato small(indian),2022-03-12,KG,30.0,35.0,32.5
tomato small(terai),2022-03-12,KG,40.0,45.0,42.5
potato red,2022-03-12,Kg,24.0,26.0,25.0
potato red(indian),2022-03-12,KG,25.0,27.0,26.0
potato white,2022-03-12,Kg,22.0,24.0,23.0
onion dry (indian),2022-03-12,Kg,48.0,50.0,49.0
carrot(local),2022-03-12,Kg,20.0,25.0,22.5
carrot(terai),2022-03-12,Kg,15.0,20.0,17.5
cabbage(local),2022-03-12,Kg,20.0,25.0,22.5
cabbage(terai),2022-03-12,Kg,20.0,25.0,22.5
cabbage,2022-03-12,Kg,20.0,25.0,22.5
cauli local,2022-03-12,Kg,15.0,25.0,20.0
cauli local(jyapu),2022-03-12,Kg,30.0,40.0,35.0
cauli terai,2022-03-12,Kg,15.0,20.0,17.5
raddish red,2022-03-12,Kg,40.0,50.0,45.0
raddish white(local),2022-03-12,Kg,10.0,15.0,12.5
raddish white(hybrid),2022-03-12,Kg,15.0,20.0,17.5
